utterance_id,text,emotion,valence,arousal,dominance
Ses01F_impro05_M027,: With the amount of--,neutral,-0.25,-0.25,-0.5
Ses01F_impro05_M028,": Um, actually, I don't know. I don't know. Oh really?",neutral,-0.25,-0.25,-0.5
Ses01F_impro05_M029,: Well then maybe you can just call him and he can give you more money.  But right now all I can do--,neutral,-0.25,-0.25,-0.25
Ses01F_impro05_M030,": Right now all I can do is just give you this fifty dollars, I'm really sorry.",neutral,0.0,-0.25,-0.5
Ses01F_impro05_M031,: Oh.  My name is Sean. Hi.,neutral,0.0,-0.25,-0.25
Ses01F_impro05_M034,": If you want, you can write a letter.  I can give you the address. Yes.  An angry--",neutral,-0.25,-0.25,-0.25
Ses01F_impro05_M035,": Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more...",neutral,-0.25,-0.5,-0.75
Ses02F_impro03_F000,": Oh my God.  Guess what, guess what, guess what, guess what, guess what, guess what?",happy,1.0,0.875,0.125
Ses02F_impro03_F001,": Well, guess.  Guess, guess, guess, guess.",happy,1.0,0.875,0.125
Ses02F_impro03_F004,: I'm so excited.,happy,1.0,0.75,-0.125
Ses02F_impro03_F009,": like all they have And I was like, what's going on?  And he like takes my hand and pulls me into the middle and he's like--you know, get's on his knee and everything--And says will you marry me? And I flipped out.",happy,1.0,0.625,-0.125
Ses02F_impro03_F011,: 'Cause- 'Cause he was with me. You didn't do it did you?,happy,0.875,0.375,0.0
Ses02F_impro03_F012,: You didn't know anything?,happy,0.75,0.375,0.0
Ses02F_impro03_F013,": I was just--it was so like I thought this might happen eventually, but like not yet, you know what I mean?  Like--",happy,0.75,0.5,-0.125
Ses02F_impro03_F014,": It is good.  It's totally good.  I mean, it like oh, you know.",happy,1.0,0.625,-0.125
Ses02F_impro03_F015,: I know. So we're gonna take it--Like we're not gonna get married right away--'Cause we want to like have plenty of time to plan everything out,happy,0.75,0.125,-0.125
Ses02F_impro03_F016,": ...and, um, my parents want to like be part of it and help out and everything--So we want to give it lots of time to like--",happy,0.625,0.0,-0.125
Ses02F_impro03_F017,": Yeah, yeah, I called them. I called them And, of course, they were so excited 'cause they love him. Like they always have.  Um--",happy,0.625,0.0,-0.125
Ses02F_impro03_F018,": So, yeah, I mean, it'll be good.  We wanna like, uh, I think we're gonna have it in spring time, like early Spring--So it's no too hot yet.  And um--",happy,0.625,0.0,-0.125
Ses02F_impro03_F019,": I don't know.  I mean, I kinda like the idea of having something outside, but--Like--is a- Yeah,",happy,0.625,0.0,-0.25
Ses02F_impro03_F021,": Yeah, I don't know-[LAUGHTER]-I mean--I can't even--the whole idea of like living--spending my whole life with somebody--that's crazy",happy,0.75,0.0,-0.25
Ses02F_impro03_F023,: Thank you. Thank you so much.,happy,0.875,0.125,-0.375
Ses02F_impro03_F024,": Oh, you will--You'll find just the right girl.  And she'll be perfect for you and everything will be great.",happy,0.875,0.5,0.25
Ses02F_impro03_F026,": Yeah, it's pretty good.",happy,0.75,-0.125,-0.25
Ses02F_impro03_F027,": Of course, of course--you'll be able to be a part of it.  You can come help me pick my colors.",happy,0.75,0.125,-0.125
Ses02F_impro03_F028,": It's so girly.  I don't even know how to like--It's so weird, but it'll be fun.  My mom will love to be like--she'll get so into it, I'm sure.",happy,0.875,0.25,-0.25
Ses02F_impro03_F029,: She'll be like--flowers and the--,happy,0.75,0.375,0.0
Ses02F_impro03_F030,": Oh, thank you. [LAUGHTER]",happy,0.75,0.25,-0.375
Ses02F_impro03_M001,": Um, you--",neutral,0.25,0.0,-0.375
Ses02F_impro03_M004,: That is great.  You look radiant.  I should've guess.,happy,0.75,0.25,-0.25
Ses02F_impro03_M005,": Well, Tell me about him.  What happened.",happy,0.625,0.25,0.0
Ses02F_impro03_M009,": Yeah.  I mean candles wouldn't stay--No, I didn't--I didn't know anything about it.",happy,0.5,0.125,-0.25
Ses02F_impro03_M010,: No. I'm just as happy as you are.  This is--,happy,0.75,0.375,0.0
Ses02F_impro03_M011,": So, I mean--it's good though.",happy,0.625,0.375,-0.125
Ses02F_impro03_M012,": Yeah, I know.  Wow.  I'm shaking.  I can't even--",happy,0.75,0.75,-0.125
Ses02F_impro03_M013,": Oh. Do they--do they know yet? Have you told them? Oh, that's--",neutral,0.5,0.0,-0.25
Ses02F_impro03_M014,: That's great.  Yeah.,neutral,0.5,-0.25,-0.375
Ses02F_impro03_M015,: Okay. You know--you know where?  Or--,neutral,0.5,-0.125,-0.375
Ses02F_impro03_M016,": Uh, huh. I mean, you know, it's spring--It'll be--",neutral,0.5,0.0,-0.25
Ses02F_impro03_M017,: Spring's nice though.,neutral,0.375,-0.125,-0.25
Ses02F_impro03_M018,": Yeah, that is--how long you guys been together now?",neutral,0.5,0.125,-0.25
Ses02F_impro03_M019,: Okay.  All right.  So-[LAUGHTER]-quite a while.  I mean--That's-  That's good.  I'm so happy for you. [LAUGHTER],happy,0.625,0.25,0.0
Ses02F_impro03_M020,": Yeah, I'd love to be in that same situation some day, but, wow- so-",happy,0.5,-0.125,-0.125
Ses02F_impro03_M022,": Oh, I approve. I-[LAUGHTER]-I more than approve.",happy,0.5,0.125,0.0
Ses02F_impro03_M023,": I mean, I'm surprised he didn't, ya know--go get a plane to fly over and shine--But candles on the beach, that's okay too I guess--",happy,0.625,0.375,-0.125
Ses02F_impro03_M024,": Well--can--I mean, let me know--I want- I want invitations and--",happy,0.5,0.625,0.125
Ses02F_impro03_M025,": Oh, yes.  This is the whole [GARBAGE]",happy,0.5,0.25,-0.125
Ses02F_impro03_M026,": It'll be good.  Wow, that's great.",happy,0.5,-0.125,-0.25
Ses02F_impro02_F000,: It's almost time for me to go.,sad,0.0,-0.25,-0.25
Ses02F_impro02_F001,": There's nothing I can do.  I mean, the government you know--",sad,-0.5,-0.25,-0.25
Ses02F_impro02_F002,": You're gonna have to.  I mean, you're a great father.  You can do it.  I know you can.",sad,-0.5,-0.25,0.0
Ses02F_impro02_F003,: I don't think so.,sad,-0.5,0.0,-0.25
Ses02F_impro02_F004,": Well, we can do the best we can and-and, with um, you know like wireless internet these days--I think that we could-- Talk every once in awhile.",sad,-0.5,-0.25,-0.25
Ses02F_impro02_F005,: You could send me pictures.,sad,-0.25,-0.5,-0.5
Ses02F_impro02_F006,": Their not gonna let you.  You have to stay home and I have to go.  I mean, that's all--",sad,-0.25,-0.25,0.0
Ses02F_impro02_F007,": and--I mean, my daughter--I don't want to put her in danger.  You know?  She has to stay.",sad,-0.5,-0.25,0.0
Ses02F_impro02_F008,": I know, but, she needs to be safe more.  She needs to be around kids her age--own age.  She needs to be able to play on the streets and--",sad,-0.5,-0.5,0.25
Ses02F_impro02_F009,: You can just remember it for me.,sad,-0.25,-0.5,-0.5
Ses02F_impro02_F010,": Well, I need--I need you to be able to do this for me 'cause I can't do anything about it.",sad,-0.5,0.0,0.0
Ses02F_impro02_F011,": I mean, it's just as hard for me, but--I know that we can do it, you know",sad,-0.75,-0.5,0.0
Ses02F_impro02_F012,: I don't want you in danger.  And I don't want her in danger.,sad,-0.25,-0.75,-0.5
Ses02F_impro02_F013,: I have no choice. There's nothing I can do.,sad,-0.5,-0.25,0.25
Ses02F_impro02_M001,: What--what're we gonna do here?  I can't--I can't do this by myself.  I--,angry,-0.5,0.0,0.0
Ses02F_impro02_M002,": But, I'm--I'm nothing--I'm nothing without you here.  Maybe we can--we can get out of this somehow.",angry,-0.25,-0.5,0.0
Ses02F_impro02_M003,": Well, come on.  You've gotta think of something.  A year--a year away, it's gonna tear us apart.  I don't even--I don't even wanna think about it.  I mean, I don't even know if I'll be able to get in touch with you or--",angry,-0.5,-0.25,0.0
Ses02F_impro02_M005,": What if--maybe--what if, uh, we went somewhere over there?  I don't--I don't know--I--I need to figure something out for this because--",angry,0.0,-0.25,0.0
Ses02F_impro02_M006,: This is gonna be a--a crucial yet--she's--she's growing up.  She's gonna need you.,angry,-0.25,-0.25,0.0
Ses02F_impro02_M007,: But she's--you're not gonna--you're not gonna be here for--for her first words.  For her first steps.  I mean--it's something that you're supposed to be here for that--,sad,-0.25,-0.5,-0.25
Ses02F_impro02_M008,: I don't know--I don't know--I don't know how--I don't know how this could even be possible for you--I--if I was--,angry,-0.5,0.0,-0.25
Ses02F_impro02_M009,": I mean, you just get to--go off and do your thing.  I mean, yeah, we're both--I don't know--it's bad for both of us, but--",angry,-0.25,-0.25,-0.25
Ses02F_impro02_M010,: ...it would be so much better if we can--if we could stay together somehow.  You know--we could--we could do this together.,angry,-0.25,0.0,0.25
Ses02F_impro02_M012,: All right.,sad,0.0,-0.5,-0.75
Ses02M_impro08_F000,": Hi. Thank you so much, you're a real person, right, you're not like a recording?",happy,0.5,0.33335000000000004,-0.16664999999999996
Ses02M_impro08_F001,": Okay. Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",happy,0.0,0.5,0.16664999999999996
Ses02M_impro08_F002,": it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",happy,-0.16664999999999996,0.33335000000000004,0.16664999999999996
Ses02M_impro08_F003,": So is there any way to like bypass that because that is so, like I've been going around in circles",angry,-0.33335000000000004,0.33335000000000004,0.0
Ses02M_impro08_F004,": like press nine, press zero, press back to the menu, like I can't get through to what I'm supposed to get through to.",angry,-0.5,0.6666500000000002,0.16664999999999996
Ses02M_impro08_F005,": Okay. Oh, that would just make it so much better, 'cause I cannot handle it's just like oh, my God I can't sit here any longer and talk to this lady with this pleasant voice.",angry,-0.5,0.5,0.16664999999999996
Ses02M_impro08_F006,": Sorry. Okay. Um-, yes",neutral,0.33335000000000004,0.33335000000000004,-0.33335000000000004
Ses02M_impro08_F007,": Thank you very much. Um  So I have a charge on my credit card that, um, isn't mine.",neutral,-0.16664999999999996,0.33335000000000004,-0.16664999999999996
Ses02M_impro08_F008,": Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so",neutral,0.0,0.33335000000000004,-0.16664999999999996
Ses02M_impro08_F009,: it really freaks me out when I got my bill because it was like I don't -- I didn't spend this. This is not my charge.,angry,-0.5,0.33335000000000004,0.0
Ses02M_impro08_F010,": Okay, it was um- at the [GARBAGE] sorry, it was at a department store, I think it was Macy's or something",neutral,0.0,0.16664999999999996,-0.5
Ses02M_impro08_F011,": and it was like something like eight hundred dollars. I don't remember. It was just a lot and I have thing in front of me right now, but-",angry,-0.16664999999999996,0.16664999999999996,-0.5
Ses02M_impro08_F016,: 'Cause I-I just don't know how someone could have gotten my charge information,angry,-0.33335000000000004,0.0,-0.16664999999999996
Ses02M_impro08_F019,: I did buy one thing on ebay I don't know that might-,neutral,-0.16664999999999996,-0.16664999999999996,-0.5
Ses02M_impro08_F023,: Great.,happy,0.5,0.0,-0.33335000000000004
Ses02M_impro08_F024,: Yeah.,happy,0.0,-0.33335000000000004,-0.5
Ses02M_impro08_F025,": Right, right.",neutral,0.33335000000000004,0.16664999999999996,-0.33335000000000004
Ses02M_impro08_F026,": Okay, great.",neutral,0.16664999999999996,-0.16664999999999996,-0.5
Ses02M_impro08_F027,": Yeah, totally.",neutral,0.33335000000000004,-0.16664999999999996,-0.5
Ses02M_impro08_F028,: Well thank you so much. You've been very helpful. I really appreciate it.,happy,0.5,0.0,0.0
Ses02M_impro08_F030,: Thank you very much bye.,happy,0.33335000000000004,0.0,-0.33335000000000004
Ses02M_impro08_M000,: All right. Customer service this is Steve.,neutral,0.33335000000000004,0.0,-0.16664999999999996
Ses02M_impro08_M002,": Right. No, yes I know. It is-It is a little frustrating.",neutral,0.16664999999999996,0.0,-0.16664999999999996
Ses02M_impro08_M003,": I- I'll give you a little hint, next time if it asks if you're on a rotary phone you know, just stay on the line instead of - instead of hitting one or two to say if you're like on a touch tone",neutral,0.33335000000000004,0.16664999999999996,0.0
Ses02M_impro08_M004,": pretend like your on a rotary phone, goes straight through to a person.",neutral,0.33335000000000004,0.33335000000000004,0.0
Ses02M_impro08_M005,: I know they don't tell you that kind of thing.,neutral,0.5,0.33335000000000004,-0.16664999999999996
Ses02M_impro08_M007,": Yea. All right. Well, let me-let me look it up here for a second. Uh, so i think",neutral,0.0,0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M008,": Okay, Alright, yeah. I- I see it on here.",neutral,0.0,0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M009,": All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's",neutral,0.33335000000000004,0.0,-0.16664999999999996
Ses02M_impro08_M010,: it- it'll work out fine.,neutral,0.0,0.0,0.0
Ses02M_impro08_M011,": Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay.",neutral,0.0,0.16664999999999996,0.0
Ses02M_impro08_M012,": So- So you can um find that application. You have the Internet, you can go to our website.",neutral,0.0,-0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M013,: Yeah. Yeah. You get the form right now. and- yeah,neutral,0.0,0.0,-0.16664999999999996
Ses02M_impro08_M014,": We could mail it to you as well, but-",neutral,0.16664999999999996,0.16664999999999996,-0.33335000000000004
Ses02M_impro08_M015,": Right. You can go online, print it out, and just fill out the form and um- send it to us um- you know,  regarding the grievance and-",neutral,0.0,0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M016,: and it'll get taken off um- no problem you know,neutral,0.0,-0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M017,: Right. I mean we might,neutral,0.0,0.0,0.0
Ses02M_impro08_M018,: Okay.,neutral,0.0,-0.33335000000000004,-0.33335000000000004
Ses02M_impro08_M019,": Uh, I mean have you been shopping around on the Internet and stuff? I mean that you gave-",neutral,0.0,-0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M020,": Uh-ha, I mean usually sites are pretty well protected but sometimes I mean information gets out, so",neutral,0.0,-0.33335000000000004,0.0
Ses02M_impro08_M021,: so it is a little a little hard in that situation if you want -- you know you can -um- we can- we can issue another credit card.,neutral,0.16664999999999996,-0.16664999999999996,0.0
Ses02M_impro08_M022,": Yeah, yeah. Maybe we'll, uh-",neutral,0.0,-0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M023,: it's a different number and everything,neutral,0.0,0.0,-0.5
Ses02M_impro08_M024,: Yeah. yeah.,neutral,0.0,0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M025,": Yes, um but  for- for that- for that charge we will need you to send something in but we can get you processed immediately for this, for this, for this new card. It still goes to the same address, right?",neutral,0.0,0.33335000000000004,-0.16664999999999996
Ses02M_impro08_M026,: Okay. All right. Then we'll get it sent out there. And,neutral,0.16664999999999996,-0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M027,: And you know just I mean be careful in the future if um,neutral,0.16664999999999996,0.0,0.0
Ses02M_impro08_M028,: if you're ever online or anything like that I mean just make sure it's a secure site and,neutral,0.0,0.0,0.0
Ses02M_impro08_M029,": and never you know, give it to anyone out, never even give out your number to any like unreliable company that you haven't heard of or anything like that, all right? Because, um, we want to- we definitely want to help you out, but-",neutral,0.0,0.33335000000000004,0.16664999999999996
Ses02M_impro08_M030,: you know it gets- it gets difficult you know so Alright.,neutral,0.16664999999999996,-0.16664999999999996,-0.16664999999999996
Ses02M_impro08_M031,": Alright Yes, I'm sorry for all the inconvenience but we'll get it taken care of.",neutral,0.16664999999999996,0.0,-0.33335000000000004
Ses02F_impro01_F000,": Hi. Excuse me.  Um, I'd like to put in this application for my registration.",neutral,0.5,0.0,-0.5
Ses02F_impro01_F003,: No it doesn't say it on the form.,angry,-0.5,0.25,-0.25
Ses02F_impro01_F004,": I mean it just says that you need some form of identification, but it doesn't say what kind of identification.",angry,-0.5,0.25,-0.5
Ses02F_impro01_F005,: I mean if I had known--I would have brought it.,angry,-0.5,0.25,0.0
Ses02F_impro01_F006,": Look, I've been waiting in line for a really long time.  I mean, you've seen how long it is.",angry,-0.5,0.0,-0.25
Ses02F_impro01_F007,: It's lunch hour.,angry,-0.5,0.0,-0.5
Ses02F_impro01_F008,": Well, no.  I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.",angry,-0.5,0.5,-0.75
Ses02F_impro01_F009,: I have my passport and I have my driver's license. And that's all I have.,angry,-0.75,0.0,-0.25
Ses02F_impro01_F010,": But, isn't there anything you can do.  Can't you make an exception this one time?  My picture is on both of those identifications.  It's not like you don't know that it's me.",angry,-0.5,0.25,-0.5
Ses02F_impro01_F011,: And I can give you my social--,angry,-0.5,0.5,0.0
Ses02F_impro01_F012,": Well, I can give you my Social Security Number.",angry,-0.5,0.25,-0.25
Ses02F_impro01_F013,: And I can tell you where I was born and what time and by who and what day.,angry,-0.75,0.25,-0.25
Ses02F_impro01_F014,: I can't go--I have to go back to work.  I don't have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes.,angry,-0.75,0.5,-0.5
Ses02F_impro01_F015,": Um, I have kids.  I have to take them places on the weekends.  I don't have time to come back here.  Please.  I really need you to help me.",angry,-0.75,0.75,-0.5
